sweep,family,instance,formulation,solver,arm,rep,commodities,sources,per_source,iterations,columns,objective,lower_bound,optimal,exit,t_tot,t_lp,t_pr,t_sp,bounded_enabled,cut,priced,cut_rate_pct,per_price_us
intermodal_path_tree,intermodal,SBT-18765-0,path,highs,off,rep1,18745,18745,1.0,7,19656,481112.000192,481064.208221,1,gap,12.891,5.537,6.512,0.836,0,0,56998,0.0,114.24962279378224
intermodal_path_tree,intermodal,SBT-18765-0,path,highs,off,rep2,18745,18745,1.0,7,19656,481112.000844,481064.033685,1,gap,12.984,5.576,6.555,0.847,0,0,56998,0.0,115.0040352293063
intermodal_path_tree,intermodal,SBT-18765-0,path,highs,off,rep3,18745,18745,1.0,9,19665,481107.500777,481072.340499,1,gap,17.987,8.196,8.696,1.087,0,0,75755,0.0,114.79110289749852
intermodal_path_tree,intermodal,SBT-18765-0,path,highs,on,rep1,18745,18745,1.0,7,19656,481112.000066,481097.681088,1,gap,12.846,5.535,6.456,0.849,1,37333,56998,65.49878943120811,113.26713218007649
intermodal_path_tree,intermodal,SBT-18765-0,path,mosek,off,rep1,18745,18745,1.0,7,19657,481112.000646,481064.654096,1,gap,7.662,0.263,6.549,0.843,0,0,56998,0.0,114.89876837783783
intermodal_path_tree,intermodal,SBT-18765-0,path,mosek,on,rep1,18745,18745,1.0,7,19657,481112.000646,481098.038709,1,gap,7.492,0.264,6.38,0.84,1,37332,56998,65.49703498368363,111.93375206147584
intermodal_path_tree,intermodal,SBT-18765-0,tree,copt-cpu,off,rep1,18745,18745,1.0,9,19686,481107.5,481069.92179,1,gap,10.059,0.198,8.72,1.134,0,0,75755,0.0,115.10791366906474
intermodal_path_tree,intermodal,SBT-18765-0,tree,copt-cpu,on,rep1,18745,18745,1.0,7,19675,481113.000002,481098.244188,1,gap,7.455,0.165,6.404,0.881,1,37312,56998,65.46194603319415,112.35481946734973
intermodal_path_tree,intermodal,SBT-18765-0,tree,copt-gpu,off,rep1,18745,18745,1.0,9,19686,481107.5,481069.92179,1,gap,10.5,0.719,8.658,1.115,0,0,75755,0.0,114.28948584251864
intermodal_path_tree,intermodal,SBT-18765-0,tree,copt-gpu,on,rep1,18745,18745,1.0,7,19675,481113.000002,481098.244188,1,gap,8.03,0.707,6.442,0.872,1,37312,56998,65.46194603319415,113.02150952665006
intermodal_path_tree,intermodal,SBT-18765-0,tree,cuopt,off,rep1,18745,18745,1.0,7,19655,481112.004727,481065.694608,1,gap,9.107,1.397,6.801,0.902,0,0,56998,0.0,119.31997613951367
intermodal_path_tree,intermodal,SBT-18765-0,tree,cuopt,on,rep1,18745,18745,1.0,7,19655,481112.004727,481099.064529,1,gap,9.089,1.415,6.76,0.908,1,37334,56998,65.50054387873259,118.6006526544791
intermodal_path_tree,intermodal,SBT-18765-0,tree,highs,off,rep1,18745,18745,1.0,7,19658,481112.000507,481064.485423,1,gap,11.123,3.635,6.611,0.871,0,0,56998,0.0,115.98652584301203
intermodal_path_tree,intermodal,SBT-18765-0,tree,highs,off,rep2,18745,18745,1.0,7,19658,481112.000025,481064.570629,1,gap,11.338,3.803,6.646,0.882,0,0,56998,0.0,116.60058247657813
intermodal_path_tree,intermodal,SBT-18765-0,tree,highs,off,rep3,18745,18745,1.0,7,19658,481112.000867,481064.534345,1,gap,11.081,3.646,6.549,0.88,0,0,56998,0.0,114.89876837783783
intermodal_path_tree,intermodal,SBT-18765-0,tree,highs,on,rep1,18745,18745,1.0,7,19658,481112.000217,481098.014948,1,gap,11.081,3.734,6.466,0.875,1,37331,56998,65.49528053615916,113.44257693252395
intermodal_path_tree,intermodal,SBT-18765-0,tree,mosek,off,rep1,18745,18745,1.0,7,19659,481112.000003,481065.3107,1,gap,7.487,0.221,6.383,0.875,0,0,56998,0.0,111.98638548721007
intermodal_path_tree,intermodal,SBT-18765-0,tree,mosek,on,rep1,18745,18745,1.0,7,19659,481112.000003,481098.690845,1,gap,7.482,0.223,6.369,0.882,1,37330,56998,65.4935260886347,111.74076283378365
intermodal_path_tree,intermodal,SBT-31275-0,path,copt-cpu,off,rep1,31252,31252,1.0,6,32542,801323.000001,801260.858116,1,gap,16.925,0.232,15.552,1.133,0,0,95091,0.0,163.54860081395717
intermodal_path_tree,intermodal,SBT-31275-0,path,copt-cpu,on,rep1,31252,31252,1.0,6,32542,801323.000001,801315.982392,1,gap,16.512,0.231,15.156,1.118,1,62538,95090,65.76716794615628,159.38584498895784
intermodal_path_tree,intermodal,SBT-31275-0,path,copt-gpu,off,rep1,31252,31252,1.0,6,32542,801323.000001,801260.858116,1,gap,17.119,0.72,15.264,1.128,0,0,95091,0.0,160.5199230211061
intermodal_path_tree,intermodal,SBT-31275-0,path,copt-gpu,on,rep1,31252,31252,1.0,6,32542,801323.000001,801315.982392,1,gap,17.053,0.698,15.236,1.112,1,62538,95090,65.76716794615628,160.22715322326218
intermodal_path_tree,intermodal,SBT-31275-0,path,cuopt,off,rep1,31252,31252,1.0,6,32533,801323.016391,801264.526452,1,gap,26.311,1.621,23.449,1.234,0,0,126342,0.0,185.5994047901727
intermodal_path_tree,intermodal,SBT-31275-0,path,cuopt,on,rep1,31252,31252,1.0,6,32533,801323.016391,801319.663264,1,gap,23.84,1.625,21.058,1.149,1,93809,126342,74.25005144765794,166.6745816909658
intermodal_path_tree,intermodal,SBT-31275-0,path,highs,off,rep1,31252,31252,1.0,6,32540,801323.005889,801260.829212,1,gap,26.651,9.142,16.352,1.15,0,0,95089,0.0,171.96521153866377
intermodal_path_tree,intermodal,SBT-31275-0,path,highs,off,rep2,31252,31252,1.0,6,32538,801323.000095,801264.540999,1,gap,30.479,8.769,20.601,1.102,0,0,126342,0.0,163.05741558626585
intermodal_path_tree,intermodal,SBT-31275-0,path,highs,off,rep3,31252,31252,1.0,6,32540,801323.001472,801260.872162,1,gap,25.743,9.229,15.39,1.117,0,0,95089,0.0,161.84837362891608
intermodal_path_tree,intermodal,SBT-31275-0,path,highs,on,rep1,31252,31252,1.0,6,32540,801323.007106,801315.974915,1,gap,25.344,9.086,15.132,1.117,1,62541,95089,65.77101452323613,159.13512603981533
intermodal_path_tree,intermodal,SBT-31275-0,path,mosek,off,rep1,31252,31252,1.0,6,32539,801322.997939,801264.533368,1,gap,22.191,0.498,20.566,1.118,0,0,126343,0.0,162.77910133525404
intermodal_path_tree,intermodal,SBT-31275-0,path,mosek,on,rep1,31252,31252,1.0,6,32539,801322.965653,801319.651952,1,gap,21.57,0.507,19.935,1.119,1,93803,126342,74.24530243307846,157.78600940304887
intermodal_path_tree,intermodal,SBT-31275-0,tree,copt-cpu,off,rep1,31252,31252,1.0,6,32538,801323.0,801264.5071,1,gap,22.435,0.234,20.984,1.209,0,0,126342,0.0,166.08886989283056
intermodal_path_tree,intermodal,SBT-31275-0,tree,copt-cpu,on,rep1,31252,31252,1.0,6,32538,801323.0,801319.663709,1,gap,21.444,0.24,20.031,1.165,1,93804,126342,74.24609393550838,158.54585173576484
intermodal_path_tree,intermodal,SBT-31275-0,tree,copt-gpu,off,rep1,31252,31252,1.0,6,32538,801323.0,801264.5071,1,gap,22.21,0.641,20.407,1.155,0,0,126342,0.0,161.52190087223568
intermodal_path_tree,intermodal,SBT-31275-0,tree,copt-gpu,on,rep1,31252,31252,1.0,6,32538,801323.0,801319.663709,1,gap,21.722,0.681,19.865,1.169,1,93804,126342,74.24609393550838,157.23195770211015
intermodal_path_tree,intermodal,SBT-31275-0,tree,cuopt,off,rep1,31252,31252,1.0,6,32533,801323.010641,801264.522177,1,gap,26.49,1.48,23.767,1.235,0,0,126342,0.0,188.11638251729434
intermodal_path_tree,intermodal,SBT-31275-0,tree,cuopt,on,rep1,31252,31252,1.0,6,32533,801323.010641,801319.663475,1,gap,23.699,1.507,20.995,1.19,1,93809,126342,74.25005144765794,166.17593516012093
intermodal_path_tree,intermodal,SBT-31275-0,tree,highs,off,rep1,31252,31252,1.0,6,32539,801325.000266,801261.762135,1,gap,23.695,6.314,16.187,1.187,0,0,95090,0.0,170.22820485855507
intermodal_path_tree,intermodal,SBT-31275-0,tree,highs,off,rep2,31252,31252,1.0,6,32539,801325.003316,801261.78253,1,gap,23.082,6.161,15.748,1.166,0,0,95089,0.0,165.61326757038142
intermodal_path_tree,intermodal,SBT-31275-0,tree,highs,off,rep3,31252,31252,1.0,6,32539,801325.002648,801261.792078,1,gap,23.022,6.222,15.632,1.161,0,0,95090,0.0,164.39162898306867
intermodal_path_tree,intermodal,SBT-31275-0,tree,highs,on,rep1,31252,31252,1.0,6,32539,801325.000052,801316.929959,1,gap,22.521,6.199,15.148,1.167,1,62548,95090,65.77768429908508,159.3017141655274
intermodal_path_tree,intermodal,SBT-31275-0,tree,mosek,off,rep1,31252,31252,1.0,6,32543,801324.489985,801262.047798,1,gap,17.047,0.402,15.475,1.161,0,0,95090,0.0,162.7405615732464
intermodal_path_tree,intermodal,SBT-31275-0,tree,mosek,on,rep1,31252,31252,1.0,6,32543,801324.489985,801317.118825,1,gap,17.159,0.397,15.596,1.157,1,62544,95090,65.77347775791355,164.01304027763172
intermodal_path_tree,intermodal,SBT-43785-0,path,copt-cpu,off,rep1,43757,43757,1.0,6,45743,1123600.009692,1123516.997796,1,gap,32.416,0.339,30.393,1.674,0,0,133286,0.0,228.02845009978543
intermodal_path_tree,intermodal,SBT-43785-0,path,copt-cpu,on,rep1,43757,43757,1.0,6,45743,1123600.009692,1123593.795036,1,gap,29.982,0.326,28.032,1.614,1,87542,133286,65.67981633479886,210.31466170490523
intermodal_path_tree,intermodal,SBT-43785-0,path,copt-gpu,off,rep1,43757,43757,1.0,6,45743,1123600.009692,1123516.997796,1,gap,31.085,0.811,28.647,1.617,0,0,133286,0.0,214.928799723902
intermodal_path_tree,intermodal,SBT-43785-0,path,copt-gpu,on,rep1,43757,43757,1.0,6,45743,1123600.009692,1123593.795036,1,gap,30.992,0.857,28.525,1.6,1,87542,133286,65.67981633479886,214.01347478354816
intermodal_path_tree,intermodal,SBT-43785-0,path,cuopt,off,rep1,43757,43757,1.0,6,45725,1123600.012524,1123517.02034,1,gap,33.959,1.878,30.44,1.632,0,0,133331,0.0,228.3039953199181
intermodal_path_tree,intermodal,SBT-43785-0,path,cuopt,on,rep1,43757,43757,1.0,6,45725,1123600.012524,1123593.820773,1,gap,32.069,1.868,28.578,1.613,1,87606,133332,65.70515705157051,214.3371433714337
intermodal_path_tree,intermodal,SBT-43785-0,path,highs,off,rep1,43757,43757,1.0,6,45720,1123600.00043,1123516.985945,1,gap,44.751,14.098,29.04,1.603,0,0,133331,0.0,217.80381156670242
intermodal_path_tree,intermodal,SBT-43785-0,path,highs,off,rep2,43757,43757,1.0,6,45720,1123600.003571,1123516.97893,1,gap,44.961,13.783,29.568,1.601,0,0,133331,0.0,221.7638808679152
intermodal_path_tree,intermodal,SBT-43785-0,path,highs,off,rep3,43757,43757,1.0,6,45672,1123600.007255,1123516.981304,1,gap,43.598,13.439,28.523,1.625,0,0,133227,0.0,214.0932393583883
intermodal_path_tree,intermodal,SBT-43785-0,path,highs,on,rep1,43757,43757,1.0,6,45672,1123600.000839,1123593.781735,1,gap,43.207,13.398,28.194,1.606,1,87554,133227,65.71791003325151,211.62376995654034
intermodal_path_tree,intermodal,SBT-43785-0,path,mosek,off,rep1,43757,43757,1.0,11,45774,1123600.005091,1123517.010827,1,gap,42.33,1.563,37.797,2.942,0,0,175236,0.0,215.691981099774
intermodal_path_tree,intermodal,SBT-43785-0,path,mosek,on,rep1,43757,43757,1.0,11,45774,1123600.005092,1123593.79013,1,gap,41.5,1.554,36.973,2.946,1,129461,175236,73.87808441187883,210.9897509644137
intermodal_path_tree,intermodal,SBT-43785-0,tree,copt-cpu,off,rep1,43757,43757,1.0,6,45730,1123600.000001,1123517.013469,1,gap,32.046,0.343,29.979,1.714,0,0,133286,0.0,224.92234743333884
intermodal_path_tree,intermodal,SBT-43785-0,tree,copt-cpu,on,rep1,43757,43757,1.0,6,45730,1123600.000001,1123593.83063,1,gap,29.966,0.318,27.985,1.653,1,87555,133286,65.68956979727804,209.96203652296566
intermodal_path_tree,intermodal,SBT-43785-0,tree,copt-gpu,off,rep1,43757,43757,1.0,6,45730,1123600.000001,1123517.013469,1,gap,31.034,0.793,28.563,1.668,0,0,133286,0.0,214.29857599447803
intermodal_path_tree,intermodal,SBT-43785-0,tree,copt-gpu,on,rep1,43757,43757,1.0,6,45730,1123600.000001,1123593.83063,1,gap,31.429,0.797,28.936,1.687,1,87555,133286,65.68956979727804,217.09706945965817
intermodal_path_tree,intermodal,SBT-43785-0,tree,cuopt,off,rep1,43757,43757,1.0,6,45714,1123600.01983,1123517.019269,1,gap,32.415,1.633,29.074,1.697,0,0,133078,0.0,218.4733765160282
intermodal_path_tree,intermodal,SBT-43785-0,tree,cuopt,on,rep1,43757,43757,1.0,6,45714,1123600.01983,1123593.811223,1,gap,32.046,1.607,28.734,1.694,1,87364,133079,65.64822398725569,215.91686141314557
intermodal_path_tree,intermodal,SBT-43785-0,tree,highs,off,rep1,43757,43757,1.0,6,45733,1123600.001022,1123516.98106,1,gap,41.049,9.559,29.796,1.685,0,0,133286,0.0,223.5493600228081
intermodal_path_tree,intermodal,SBT-43785-0,tree,highs,off,rep2,43757,43757,1.0,6,45733,1123600.000567,1123516.980216,1,gap,43.092,9.763,31.554,1.764,0,0,133286,0.0,236.7390423600378
intermodal_path_tree,intermodal,SBT-43785-0,tree,highs,off,rep3,43757,43757,1.0,6,45733,1123600.000865,1123516.980578,1,gap,39.808,9.47,28.637,1.69,0,0,133286,0.0,214.85377308944675
intermodal_path_tree,intermodal,SBT-43785-0,tree,highs,on,rep1,43757,43757,1.0,6,45733,1123600.000207,1123593.785554,1,gap,39.301,9.515,28.082,1.693,1,87552,133286,65.68731899824438,210.6897948771814
intermodal_path_tree,intermodal,SBT-43785-0,tree,mosek,off,rep1,43757,43757,1.0,6,45827,1123599.486704,1123517.474411,1,gap,40.864,1.082,38.107,1.657,0,0,177088,0.0,215.18679978315865
intermodal_path_tree,intermodal,SBT-43785-0,tree,mosek,on,rep1,43757,43757,1.0,6,45827,1123599.486705,1123594.277129,1,gap,39.118,0.61,36.802,1.688,1,131240,177089,74.10962849188826,207.81640869845106
intermodal_path_tree,intermodal,SBT-56295-0,path,copt-cpu,off,rep1,56269,56269,1.0,10,58751,1447869.0,1447747.227038,1,gap,51.366,0.6,47.378,3.363,0,0,171157,0.0,276.8101801270179
intermodal_path_tree,intermodal,SBT-56295-0,path,copt-cpu,on,rep1,56269,56269,1.0,10,58751,1447869.0,1447845.522018,1,gap,50.376,0.602,46.393,3.357,1,112285,171066,65.6384085674535,271.19942010685935
intermodal_path_tree,intermodal,SBT-56295-0,path,copt-gpu,off,rep1,56269,56269,1.0,10,58751,1447869.0,1447747.227038,1,gap,52.216,1.205,47.612,3.375,0,0,171157,0.0,278.17734594553536
intermodal_path_tree,intermodal,SBT-56295-0,path,copt-gpu,on,rep1,56269,56269,1.0,10,58751,1447869.0,1447845.522018,1,gap,51.684,1.238,47.038,3.385,1,112285,171066,65.6384085674535,274.9698946605404
intermodal_path_tree,intermodal,SBT-56295-0,path,cuopt,off,rep1,56269,56269,1.0,10,58743,1447869.024691,1447747.229467,1,gap,56.049,3.321,49.216,3.488,0,0,171155,0.0,287.5522187490871
intermodal_path_tree,intermodal,SBT-56295-0,path,cuopt,on,rep1,56269,56269,1.0,10,58743,1447869.024691,1447845.521829,1,gap,53.399,3.179,46.849,3.348,1,112293,171066,65.64308512503946,273.8650579308571
intermodal_path_tree,intermodal,SBT-56295-0,path,highs,off,rep1,56269,56269,1.0,10,58749,1447869.00035,1447747.2248,1,gap,84.488,33.226,47.691,3.549,0,0,171186,0.0,278.59170726578105
intermodal_path_tree,intermodal,SBT-56295-0,path,highs,off,rep2,56269,56269,1.0,10,58749,1447869.00011,1447747.2286,1,gap,84.062,32.16,48.367,3.513,0,0,171185,0.0,282.5422788211584
intermodal_path_tree,intermodal,SBT-56295-0,path,highs,off,rep3,56269,56269,1.0,10,58783,1447868.001381,1447749.381086,1,gap,84.549,33.45,47.561,3.513,0,0,171185,0.0,277.8339223646932
intermodal_path_tree,intermodal,SBT-56295-0,path,highs,on,rep1,56269,56269,1.0,10,58747,1447869.000395,1447845.522424,1,gap,82.523,32.576,46.428,3.496,1,112289,171066,65.64074684624647,271.40401950124516
intermodal_path_tree,intermodal,SBT-56295-0,path,mosek,off,rep1,56269,56269,1.0,10,58765,1447868.477887,1447761.22868,1,gap,53.777,1.665,48.496,3.586,0,0,171079,0.0,283.47137871977276
intermodal_path_tree,intermodal,SBT-56295-0,path,mosek,on,rep1,56269,56269,1.0,10,58765,1447868.477887,1447859.576653,1,gap,51.402,1.661,46.196,3.517,1,112238,171006,65.63395436417436,270.14256809702584
intermodal_path_tree,intermodal,SBT-56295-0,tree,copt-cpu,off,rep1,56269,56269,1.0,10,58750,1447869.0,1447747.2042,1,gap,51.835,0.604,47.729,3.479,0,0,171350,0.0,278.54683396556754
intermodal_path_tree,intermodal,SBT-56295-0,tree,copt-cpu,on,rep1,56269,56269,1.0,10,58750,1447869.0,1447845.522451,1,gap,50.087,0.58,46.041,3.443,1,112303,171083,65.64240748642472,269.1149909692956
intermodal_path_tree,intermodal,SBT-56295-0,tree,copt-gpu,off,rep1,56269,56269,1.0,10,58750,1447869.0,1447747.2042,1,gap,52.405,1.2,47.703,3.478,0,0,171350,0.0,278.39509775313684
intermodal_path_tree,intermodal,SBT-56295-0,tree,copt-gpu,on,rep1,56269,56269,1.0,10,58750,1447869.0,1447845.522451,1,gap,51.657,1.198,46.925,3.51,1,112303,171083,65.64240748642472,274.28207361339236
intermodal_path_tree,intermodal,SBT-56295-0,tree,cuopt,off,rep1,56269,56269,1.0,10,58740,1447869.008303,1447747.228889,1,gap,59.144,3.037,52.177,3.905,0,0,171155,0.0,304.85232683824603
intermodal_path_tree,intermodal,SBT-56295-0,tree,cuopt,on,rep1,56269,56269,1.0,10,58740,1447869.008303,1447845.522169,1,gap,53.261,2.787,46.768,3.682,1,112296,171066,65.64483883413419,273.39155647527855
intermodal_path_tree,intermodal,SBT-56295-0,tree,highs,off,rep1,56269,56269,1.0,10,58750,1447869.000129,1447747.225999,1,gap,74.933,22.673,48.549,3.688,0,0,171208,0.0,283.56735666557637
intermodal_path_tree,intermodal,SBT-56295-0,tree,highs,off,rep2,56269,56269,1.0,10,58750,1447869.000089,1447747.208599,1,gap,77.221,23.677,49.782,3.738,0,0,171208,0.0,290.76912293818043
intermodal_path_tree,intermodal,SBT-56295-0,tree,highs,off,rep3,56269,56269,1.0,10,58750,1447869.00235,1447747.236185,1,gap,74.022,22.69,47.627,3.681,0,0,171208,0.0,278.1820942946591
intermodal_path_tree,intermodal,SBT-56295-0,tree,highs,on,rep1,56269,56269,1.0,10,58750,1447869.004051,1447845.516539,1,gap,72.847,22.218,46.947,3.645,1,112341,171121,65.65003710824504,274.3497291390303
intermodal_path_tree,intermodal,SBT-56295-0,tree,mosek,off,rep1,56269,56269,1.0,10,58747,1447868.664976,1447747.204832,1,gap,52.725,1.405,47.629,3.662,0,0,171111,0.0,278.35147944901263
intermodal_path_tree,intermodal,SBT-56295-0,tree,mosek,on,rep1,56269,56269,1.0,10,58898,1447866.283924,1447845.397817,1,gap,51.809,1.41,46.707,3.665,1,112080,171008,65.54079341317366,273.12757297904193
intermodal_path_tree,intermodal,SBT-6255-0,path,copt-cpu,off,rep1,6251,6251,1.0,10,6766,160606.0,160594.2477,1,gap,2.439,0.11,1.754,0.571,0,0,25437,0.0,68.9546723277116
intermodal_path_tree,intermodal,SBT-6255-0,path,copt-cpu,on,rep1,6251,6251,1.0,10,6766,160606.0,160605.489021,1,gap,2.44,0.109,1.755,0.571,1,18659,25425,73.38839724680433,69.02654867256638
intermodal_path_tree,intermodal,SBT-6255-0,path,copt-gpu,off,rep1,6251,6251,1.0,10,6766,160606.0,160594.2477,1,gap,3.008,0.638,1.798,0.567,0,0,25437,0.0,70.68443605771121
intermodal_path_tree,intermodal,SBT-6255-0,path,copt-gpu,on,rep1,6251,6251,1.0,10,6766,160606.0,160605.489021,1,gap,3.18,0.632,1.938,0.606,1,18659,25425,73.38839724680433,76.22418879056048
intermodal_path_tree,intermodal,SBT-6255-0,path,cuopt,off,rep1,6251,6251,1.0,8,6740,160606.00216,160593.924381,1,gap,3.304,1.394,1.43,0.477,0,0,19164,0.0,74.61907743686078
intermodal_path_tree,intermodal,SBT-6255-0,path,cuopt,on,rep1,6251,6251,1.0,8,6740,160606.00216,160605.165554,1,gap,2.866,1.086,1.314,0.462,1,12423,19164,64.8246712586099,68.56606136505948
intermodal_path_tree,intermodal,SBT-6255-0,path,highs,off,rep1,6251,6251,1.0,8,6746,160606.000976,160594.167137,1,gap,3.556,1.73,1.344,0.478,0,0,19163,0.0,70.13515629076866
intermodal_path_tree,intermodal,SBT-6255-0,path,highs,off,rep2,6251,6251,1.0,8,6746,160606.000027,160594.160236,1,gap,3.686,1.779,1.406,0.487,0,0,19163,0.0,73.37055784584877
intermodal_path_tree,intermodal,SBT-6255-0,path,highs,off,rep3,6251,6251,1.0,8,6746,160606.000012,160594.169068,1,gap,3.573,1.74,1.351,0.478,0,0,19163,0.0,70.50044356311642
intermodal_path_tree,intermodal,SBT-6255-0,path,highs,on,rep1,6251,6251,1.0,8,6747,160606.000121,160605.489015,1,gap,3.613,1.766,1.36,0.484,1,12416,19163,64.79152533528153,70.97009862756353
intermodal_path_tree,intermodal,SBT-6255-0,path,mosek,off,rep1,6251,6251,1.0,7,6740,160606.013094,160593.72432,1,gap,1.874,0.147,1.325,0.399,0,0,19245,0.0,68.8490517017407
intermodal_path_tree,intermodal,SBT-6255-0,path,mosek,on,rep1,6251,6251,1.0,7,6740,160606.013094,160604.9747,1,gap,1.851,0.105,1.338,0.404,1,12502,19243,64.96907966533284,69.53177778932599
intermodal_path_tree,intermodal,SBT-6255-0,tree,copt-cpu,off,rep1,6251,6251,1.0,8,6747,160606.000003,160593.921669,1,gap,1.909,0.088,1.338,0.479,0,0,19164,0.0,69.81840951784596
intermodal_path_tree,intermodal,SBT-6255-0,tree,copt-cpu,on,rep1,6251,6251,1.0,8,6747,160606.000003,160605.166572,1,gap,1.889,0.088,1.321,0.477,1,12416,19164,64.78814443748695,68.93132957628887
intermodal_path_tree,intermodal,SBT-6255-0,tree,copt-gpu,off,rep1,6251,6251,1.0,8,6747,160606.000003,160593.921669,1,gap,2.352,0.506,1.369,0.473,0,0,19164,0.0,71.43602588186182
intermodal_path_tree,intermodal,SBT-6255-0,tree,copt-gpu,on,rep1,6251,6251,1.0,8,6747,160606.000003,160605.166572,1,gap,2.581,0.539,1.533,0.504,1,12416,19164,64.78814443748695,79.99373825923607
intermodal_path_tree,intermodal,SBT-6255-0,tree,cuopt,off,rep1,6251,6251,1.0,8,6740,160606.003397,160593.90325,1,gap,3.294,1.339,1.462,0.49,0,0,19164,0.0,76.28887497390942
intermodal_path_tree,intermodal,SBT-6255-0,tree,cuopt,on,rep1,6251,6251,1.0,8,6740,160606.003397,160605.151074,1,gap,2.755,0.968,1.313,0.47,1,12423,19164,64.8246712586099,68.51388019202672
intermodal_path_tree,intermodal,SBT-6255-0,tree,highs,off,rep1,6251,6251,1.0,8,6752,160606.000009,160593.89833,1,gap,3.093,1.248,1.342,0.499,0,0,19163,0.0,70.03078849866931
intermodal_path_tree,intermodal,SBT-6255-0,tree,highs,off,rep2,6251,6251,1.0,8,6752,160606.000009,160593.898582,1,gap,3.19,1.269,1.408,0.507,0,0,19163,0.0,73.47492563794813
intermodal_path_tree,intermodal,SBT-6255-0,tree,highs,off,rep3,6251,6251,1.0,8,6752,160606.000009,160593.907063,1,gap,3.109,1.269,1.332,0.503,0,0,19163,0.0,69.50894953817252
intermodal_path_tree,intermodal,SBT-6255-0,tree,highs,on,rep1,6251,6251,1.0,8,6752,160606.000012,160605.149553,1,gap,3.08,1.249,1.336,0.491,1,12410,19163,64.76021499765173,69.71768512237124
intermodal_path_tree,intermodal,SBT-6255-0,tree,mosek,off,rep1,6251,6251,1.0,11,6743,160606.010496,160593.948672,1,gap,2.167,0.124,1.382,0.656,0,0,19175,0.0,72.07301173402868
intermodal_path_tree,intermodal,SBT-6255-0,tree,mosek,on,rep1,6251,6251,1.0,10,6742,160606.006161,160605.190495,1,gap,2.1,0.116,1.394,0.584,1,12446,19189,64.86007608525718,72.64578664860076
