sweep,family,instance,formulation,solver,arm,rep,commodities,sources,per_source,iterations,columns,objective,lower_bound,optimal,exit,t_tot,t_lp,t_pr,t_sp,bounded_enabled,cut,priced,cut_rate_pct,per_price_us
gridplanar_path_tree,grid,grid5,tree,copt-gpu,off,rep1,100,83,1.2048192771084338,13,260,5049688.500151,5049682.681564,1,gap,2.255,2.248,0.005,0.001,0,0,1577,0.0,3.170577045022194
gridplanar_path_tree,grid,grid5,tree,copt-gpu,off,rep2,100,83,1.2048192771084338,13,260,5049688.500151,5049682.681564,1,gap,2.281,2.273,0.004,0.001,0,0,1577,0.0,2.5364616360177554
gridplanar_path_tree,grid,grid5,tree,copt-gpu,off,rep3,100,83,1.2048192771084338,13,260,5049647.023455,5049641.170888,1,gap,2.278,2.27,0.005,0.001,0,0,1494,0.0,3.3467202141900936
gridplanar_path_tree,grid,grid5,tree,copt-gpu,on,rep1,100,83,1.2048192771084338,13,260,5049688.500151,5049687.847521,1,gap,2.296,2.288,0.004,0.001,1,1295,1577,82.11794546607483,2.5364616360177554
gridplanar_path_tree,grid,grid5,tree,copt-gpu,on,rep2,100,83,1.2048192771084338,13,260,5049688.500151,5049687.847521,1,gap,2.291,2.284,0.004,0.001,1,1295,1577,82.11794546607483,2.5364616360177554
gridplanar_path_tree,grid,grid5,tree,copt-gpu,on,rep3,100,83,1.2048192771084338,13,260,5049688.500151,5049687.847521,1,gap,2.273,2.265,0.005,0.001,1,1295,1577,82.11794546607483,3.170577045022194
gridplanar_path_tree,grid,grid6,path,copt-gpu,off,rep1,200,135,1.4814814814814814,13,755,10401710.699648,10401246.897411,1,gap,2.548,2.536,0.005,0.003,0,0,2160,0.0,2.314814814814815
gridplanar_path_tree,grid,grid6,path,copt-gpu,off,rep2,200,135,1.4814814814814814,13,774,10401770.929588,10401605.364911,1,gap,2.558,2.547,0.005,0.002,0,0,2160,0.0,2.314814814814815
gridplanar_path_tree,grid,grid6,path,copt-gpu,off,rep3,200,135,1.4814814814814814,13,793,10401757.083375,10401585.191102,1,gap,2.666,2.655,0.005,0.002,0,0,2160,0.0,2.314814814814815
gridplanar_path_tree,grid,grid6,path,copt-gpu,on,rep1,200,135,1.4814814814814814,12,865,10402074.636368,10401159.182911,1,gap,2.445,2.435,0.005,0.002,1,1274,2025,62.91358024691358,2.4691358024691357
gridplanar_path_tree,grid,grid6,path,copt-gpu,on,rep2,200,135,1.4814814814814814,13,777,10401734.178122,10401650.058126,1,gap,2.538,2.527,0.005,0.002,1,1391,2160,64.39814814814815,2.314814814814815
gridplanar_path_tree,grid,grid6,path,copt-gpu,on,rep3,200,135,1.4814814814814814,13,778,10401793.005227,10401650.59859,1,gap,2.618,2.607,0.005,0.002,1,1390,2160,64.35185185185185,2.314814814814815
gridplanar_path_tree,grid,grid6,tree,copt-gpu,off,rep1,200,135,1.4814814814814814,18,539,10400691.891969,10400680.003232,1,gap,3.349,3.334,0.008,0.003,0,0,3240,0.0,2.4691358024691357
gridplanar_path_tree,grid,grid6,tree,copt-gpu,off,rep2,200,135,1.4814814814814814,17,635,10401857.842097,10401276.765508,1,gap,3.218,3.204,0.008,0.002,0,0,2970,0.0,2.6936026936026938
gridplanar_path_tree,grid,grid6,tree,copt-gpu,off,rep3,200,135,1.4814814814814814,18,546,10400990.125461,10400889.952026,1,gap,3.391,3.374,0.008,0.003,0,0,3105,0.0,2.576489533011272
gridplanar_path_tree,grid,grid6,tree,copt-gpu,on,rep1,200,135,1.4814814814814814,17,616,10401356.49244,10400366.782299,1,gap,3.249,3.235,0.006,0.003,1,2001,2970,67.37373737373737,2.0202020202020203
gridplanar_path_tree,grid,grid6,tree,copt-gpu,on,rep2,200,135,1.4814814814814814,21,499,10401537.242948,10401482.212269,1,gap,3.979,3.962,0.008,0.003,1,2471,3510,70.39886039886039,2.2792022792022792
gridplanar_path_tree,grid,grid6,tree,copt-gpu,on,rep3,200,135,1.4814814814814814,19,533,10401376.945782,10401077.595025,1,gap,3.667,3.652,0.007,0.003,1,2246,3240,69.32098765432099,2.1604938271604937
gridplanar_path_tree,grid,grid7,path,copt-gpu,off,rep1,400,247,1.6194331983805668,11,1473,25863941.333562,25862855.414628,1,gap,2.275,2.259,0.01,0.003,0,0,3705,0.0,2.699055330634278
gridplanar_path_tree,grid,grid7,path,copt-gpu,off,rep2,400,247,1.6194331983805668,11,1473,25864202.982148,25863065.645587,1,gap,2.259,2.243,0.011,0.002,0,0,3705,0.0,2.968960863697706
gridplanar_path_tree,grid,grid7,path,copt-gpu,off,rep3,400,247,1.6194331983805668,11,1473,25864203.016144,25863046.254934,1,gap,2.249,2.233,0.011,0.003,0,0,3705,0.0,2.968960863697706
gridplanar_path_tree,grid,grid7,path,copt-gpu,on,rep1,400,247,1.6194331983805668,11,1473,25864203.139016,25863065.483693,1,gap,2.326,2.311,0.009,0.003,1,2557,3705,69.01484480431849,2.42914979757085
gridplanar_path_tree,grid,grid7,path,copt-gpu,on,rep2,400,247,1.6194331983805668,11,1473,25864202.982149,25863083.836667,1,gap,2.277,2.262,0.01,0.003,1,2551,3705,68.85290148448043,2.699055330634278
gridplanar_path_tree,grid,grid7,path,copt-gpu,on,rep3,400,247,1.6194331983805668,11,1473,25863941.333562,25862873.97765,1,gap,2.334,2.317,0.011,0.002,1,2557,3705,69.01484480431849,2.968960863697706
gridplanar_path_tree,grid,grid7,tree,copt-gpu,off,rep1,400,247,1.6194331983805668,15,1046,25864146.388419,25863606.365542,1,gap,2.907,2.886,0.013,0.003,0,0,4940,0.0,2.6315789473684212
gridplanar_path_tree,grid,grid7,tree,copt-gpu,off,rep2,400,247,1.6194331983805668,16,933,25864147.233075,25863898.105505,1,gap,3.085,3.06,0.016,0.003,0,0,5187,0.0,3.084634663582032
gridplanar_path_tree,grid,grid7,tree,copt-gpu,off,rep3,400,247,1.6194331983805668,15,1084,25864494.082957,25862767.792129,1,gap,2.927,2.903,0.016,0.003,0,0,4940,0.0,3.2388663967611335
gridplanar_path_tree,grid,grid7,tree,copt-gpu,on,rep1,400,247,1.6194331983805668,15,1067,25864141.516879,25863160.297699,1,gap,2.988,2.967,0.014,0.003,1,3509,4940,71.03238866396761,2.834008097165992
gridplanar_path_tree,grid,grid7,tree,copt-gpu,on,rep2,400,247,1.6194331983805668,16,936,25864079.023275,25863413.711679,1,gap,3.132,3.111,0.011,0.003,1,3738,5187,72.06477732793522,2.120686331212647
gridplanar_path_tree,grid,grid7,tree,copt-gpu,on,rep3,400,247,1.6194331983805668,15,1088,25864746.075327,25863012.520393,1,gap,2.914,2.894,0.012,0.002,1,3491,4940,70.66801619433198,2.42914979757085
gridplanar_path_tree,grid,grid8,path,copt-gpu,off,rep1,500,343,1.4577259475218658,19,1651,41711149.057192,41711100.891037,1,gap,4.646,4.597,0.028,0.007,0,0,8232,0.0,3.401360544217687
gridplanar_path_tree,grid,grid8,path,copt-gpu,off,rep2,500,343,1.4577259475218658,19,1586,41711150.726328,41711067.970168,1,gap,4.637,4.58,0.038,0.005,0,0,7889,0.0,4.816833565724426
gridplanar_path_tree,grid,grid8,path,copt-gpu,off,rep3,500,343,1.4577259475218658,20,1546,41711150.621065,41711102.737915,1,gap,4.922,4.87,0.031,0.007,0,0,8575,0.0,3.6151603498542273
gridplanar_path_tree,grid,grid8,path,copt-gpu,on,rep1,500,343,1.4577259475218658,19,1646,41711148.450021,41711137.386703,1,gap,4.789,4.742,0.026,0.006,1,5502,8232,66.83673469387755,3.1584062196307094
gridplanar_path_tree,grid,grid8,path,copt-gpu,on,rep2,500,343,1.4577259475218658,19,1594,41710995.600206,41710963.854447,1,gap,4.636,4.59,0.027,0.006,1,5146,7889,65.23006718215237,3.4224870072252505
gridplanar_path_tree,grid,grid8,path,copt-gpu,on,rep3,500,343,1.4577259475218658,19,1648,41711139.777387,41711128.728098,1,gap,4.703,4.654,0.03,0.006,1,5507,8232,66.8974732750243,3.6443148688046647
gridplanar_path_tree,grid,grid8,tree,copt-gpu,off,rep1,500,343,1.4577259475218658,21,1700,41710987.805673,41707925.821592,1,gap,4.853,4.796,0.035,0.007,0,0,8918,0.0,3.924646781789639
gridplanar_path_tree,grid,grid8,tree,copt-gpu,off,rep2,500,343,1.4577259475218658,26,1340,41710434.670664,41710383.148594,1,gap,6.031,5.964,0.04,0.008,0,0,10633,0.0,3.761873412959654
gridplanar_path_tree,grid,grid8,tree,copt-gpu,off,rep3,500,343,1.4577259475218658,24,1539,41710644.262102,41710508.202035,1,gap,5.582,5.518,0.039,0.008,0,0,9947,0.0,3.920780134713984
gridplanar_path_tree,grid,grid8,tree,copt-gpu,on,rep1,500,343,1.4577259475218658,21,1695,41711012.254775,41709342.609384,1,gap,4.987,4.936,0.03,0.007,1,5458,8918,61.20206324287957,3.3639829558196905
gridplanar_path_tree,grid,grid8,tree,copt-gpu,on,rep2,500,343,1.4577259475218658,23,1432,41710582.431004,41710530.104018,1,gap,5.322,5.269,0.027,0.009,1,6103,9604,63.546438983756765,2.811328613077884
gridplanar_path_tree,grid,grid8,tree,copt-gpu,on,rep3,500,343,1.4577259475218658,22,1618,41710820.710596,41710195.527209,1,gap,5.176,5.125,0.029,0.006,1,5767,9261,62.271892884137785,3.131411294676601
gridplanar_path_tree,grid,grid9,path,copt-gpu,off,rep1,1000,495,2.0202020202020203,17,3947,82653120.170625,82651938.04162,1,gap,4.961,4.898,0.036,0.006,0,0,10395,0.0,3.463203463203463
gridplanar_path_tree,grid,grid9,path,copt-gpu,off,rep2,1000,495,2.0202020202020203,17,3985,82653183.681869,82651737.501116,1,gap,4.974,4.91,0.038,0.006,0,0,10395,0.0,3.6556036556036555
gridplanar_path_tree,grid,grid9,path,copt-gpu,off,rep3,1000,495,2.0202020202020203,19,3380,82652970.804001,82652868.298084,1,gap,5.66,5.575,0.054,0.006,0,0,11385,0.0,4.743083003952569
gridplanar_path_tree,grid,grid9,path,copt-gpu,on,rep1,1000,495,2.0202020202020203,18,3675,82653000.389621,82652352.336725,1,gap,5.334,5.268,0.038,0.006,1,6310,10890,57.94306703397613,3.4894398530762167
gridplanar_path_tree,grid,grid9,path,copt-gpu,on,rep2,1000,495,2.0202020202020203,18,3729,82652990.937734,82652542.180715,1,gap,5.288,5.226,0.033,0.007,1,6280,10890,57.66758494031221,3.0303030303030303
gridplanar_path_tree,grid,grid9,path,copt-gpu,on,rep3,1000,495,2.0202020202020203,18,3714,82652981.304192,82652667.718755,1,gap,5.362,5.298,0.036,0.006,1,6264,10890,57.52066115702479,3.3057851239669422
gridplanar_path_tree,grid,grid9,tree,copt-gpu,off,rep1,1000,495,2.0202020202020203,25,2647,82653032.647223,82652385.021681,1,gap,6.94,6.849,0.052,0.009,0,0,15345,0.0,3.3887259693711305
gridplanar_path_tree,grid,grid9,tree,copt-gpu,off,rep2,1000,495,2.0202020202020203,23,2894,82653567.106535,82647818.362394,1,gap,6.242,6.154,0.053,0.008,0,0,14355,0.0,3.692093347265761
gridplanar_path_tree,grid,grid9,tree,copt-gpu,off,rep3,1000,495,2.0202020202020203,25,2628,82653040.017216,82652304.512248,1,gap,6.841,6.747,0.055,0.01,0,0,15345,0.0,3.5842293906810037
gridplanar_path_tree,grid,grid9,tree,copt-gpu,on,rep1,1000,495,2.0202020202020203,26,2505,82652989.364758,82652894.047932,1,gap,7.334,7.236,0.056,0.01,1,8981,15840,56.698232323232325,3.5353535353535355
gridplanar_path_tree,grid,grid9,tree,copt-gpu,on,rep2,1000,495,2.0202020202020203,27,2406,82652972.467178,82652925.024701,1,gap,7.541,7.45,0.048,0.01,1,9455,16335,57.8818487909397,2.938475665748393
gridplanar_path_tree,grid,grid9,tree,copt-gpu,on,rep3,1000,495,2.0202020202020203,28,2257,82652981.699353,82652911.542616,1,gap,7.851,7.745,0.062,0.01,1,9921,16830,58.948306595365416,3.6838978015448602
gridplanar_path_tree,planar,planar100,path,copt-gpu,off,rep1,1085,100,10.85,9,4150,231340800.000026,231336169.7044,1,gap,1.932,1.92,0.005,0.003,0,0,1100,0.0,4.545454545454546
gridplanar_path_tree,planar,planar100,path,copt-gpu,off,rep2,1085,100,10.85,9,4150,231340800.035001,231336169.239961,1,gap,1.958,1.948,0.004,0.003,0,0,1100,0.0,3.6363636363636362
gridplanar_path_tree,planar,planar100,path,copt-gpu,off,rep3,1085,100,10.85,9,4150,231340800.000047,231336169.376084,1,gap,2.001,1.99,0.004,0.003,0,0,1100,0.0,3.6363636363636362
gridplanar_path_tree,planar,planar100,path,copt-gpu,on,rep1,1085,100,10.85,9,4150,231340800.000025,231336170.357068,1,gap,1.95,1.938,0.006,0.002,1,518,1100,47.09090909090909,5.454545454545454
gridplanar_path_tree,planar,planar100,path,copt-gpu,on,rep2,1085,100,10.85,9,4150,231340800.000047,231336170.067052,1,gap,1.97,1.96,0.004,0.002,1,518,1100,47.09090909090909,3.6363636363636362
gridplanar_path_tree,planar,planar100,path,copt-gpu,on,rep3,1085,100,10.85,9,4150,231340800.000025,231336170.324068,1,gap,1.999,1.989,0.004,0.002,1,518,1100,47.09090909090909,3.6363636363636362
gridplanar_path_tree,planar,planar100,tree,copt-gpu,off,rep1,1085,100,10.85,22,822,231344992.214054,231339110.401256,1,gap,4.24,4.22,0.007,0.003,0,0,2600,0.0,2.6923076923076925
gridplanar_path_tree,planar,planar100,tree,copt-gpu,off,rep2,1085,100,10.85,22,822,231344992.214058,231339110.401256,1,gap,4.225,4.204,0.008,0.004,0,0,2600,0.0,3.076923076923077
gridplanar_path_tree,planar,planar100,tree,copt-gpu,off,rep3,1085,100,10.85,22,822,231344992.214051,231339110.401256,1,gap,4.308,4.287,0.009,0.004,0,0,2600,0.0,3.4615384615384617
gridplanar_path_tree,planar,planar100,tree,copt-gpu,on,rep1,1085,100,10.85,22,822,231344992.214056,231339110.682943,1,gap,4.178,4.156,0.008,0.004,1,692,2600,26.615384615384617,3.076923076923077
gridplanar_path_tree,planar,planar100,tree,copt-gpu,on,rep2,1085,100,10.85,22,822,231344992.21407,231339110.682942,1,gap,4.261,4.241,0.006,0.003,1,692,2600,26.615384615384617,2.3076923076923075
gridplanar_path_tree,planar,planar100,tree,copt-gpu,on,rep3,1085,100,10.85,22,822,231344992.21406,231339110.682943,1,gap,4.288,4.268,0.007,0.004,1,692,2600,26.615384615384617,2.6923076923076925
gridplanar_path_tree,planar,planar1000,path,copt-gpu,off,rep1,20026,1000,20.026,17,83894,3449618257.586683,3449546317.030833,1,gap,26.216,24.574,0.232,0.295,0,0,19000,0.0,12.210526315789474
gridplanar_path_tree,planar,planar1000,path,copt-gpu,off,rep2,20026,1000,20.026,17,83920,3449619689.746853,3449553661.728191,1,gap,25.29,23.825,0.233,0.273,0,0,19000,0.0,12.263157894736842
gridplanar_path_tree,planar,planar1000,path,copt-gpu,off,rep3,20026,1000,20.026,17,83894,3449618257.586841,3449546317.03083,1,gap,24.334,22.863,0.235,0.269,0,0,19000,0.0,12.368421052631579
gridplanar_path_tree,planar,planar1000,path,copt-gpu,on,rep1,20026,1000,20.026,17,83894,3449618257.586802,3449546350.549726,1,gap,25.372,23.896,0.241,0.272,1,5267,19000,27.721052631578946,12.68421052631579
gridplanar_path_tree,planar,planar1000,path,copt-gpu,on,rep2,20026,1000,20.026,17,83894,3449618257.586726,3449546350.549731,1,gap,25.129,23.676,0.246,0.267,1,5267,19000,27.721052631578946,12.947368421052632
gridplanar_path_tree,planar,planar1000,path,copt-gpu,on,rep3,20026,1000,20.026,17,83894,3449618257.586647,3449546350.54973,1,gap,25.383,23.909,0.249,0.273,1,5267,19000,27.721052631578946,13.105263157894736
gridplanar_path_tree,planar,planar1000,tree,copt-gpu,off,rep1,20026,1000,20.026,51,8595,3449641168.397182,3449406217.058998,1,gap,40.527,38.746,0.641,0.119,0,0,56000,0.0,11.446428571428571
gridplanar_path_tree,planar,planar1000,tree,copt-gpu,off,rep2,20026,1000,20.026,51,8573,3449623927.739415,3449440266.281549,1,gap,40.591,38.836,0.654,0.117,0,0,56000,0.0,11.678571428571429
gridplanar_path_tree,planar,planar1000,tree,copt-gpu,off,rep3,20026,1000,20.026,52,8632,3449612540.571365,3449523611.532603,1,gap,42.015,40.186,0.655,0.123,0,0,57000,0.0,11.491228070175438
gridplanar_path_tree,planar,planar1000,tree,copt-gpu,on,rep1,20026,1000,20.026,51,8500,3449614636.026944,3449458972.666251,1,gap,41.038,39.322,0.595,0.12,1,8002,56000,14.289285714285715,10.625
gridplanar_path_tree,planar,planar1000,tree,copt-gpu,on,rep2,20026,1000,20.026,52,8629,3449611193.47893,3449589036.572742,1,gap,41.952,40.161,0.643,0.121,1,8002,57000,14.03859649122807,11.280701754385966
gridplanar_path_tree,planar,planar1000,tree,copt-gpu,on,rep3,20026,1000,20.026,52,8592,3449612443.775368,3449544365.162988,1,gap,42.037,40.274,0.602,0.121,1,8002,57000,14.03859649122807,10.56140350877193
gridplanar_path_tree,planar,planar150,path,copt-gpu,off,rep1,2239,150,14.926666666666666,14,9776,548091372.107577,548058236.0215,1,gap,4.428,4.38,0.009,0.009,0,0,2400,0.0,3.75
gridplanar_path_tree,planar,planar150,path,copt-gpu,off,rep2,2239,150,14.926666666666666,14,9776,548091372.107575,548058236.0215,1,gap,4.639,4.592,0.009,0.009,0,0,2400,0.0,3.75
gridplanar_path_tree,planar,planar150,path,copt-gpu,off,rep3,2239,150,14.926666666666666,14,9776,548091372.107578,548058236.0215,1,gap,4.741,4.685,0.01,0.012,0,0,2400,0.0,4.166666666666667
gridplanar_path_tree,planar,planar150,path,copt-gpu,on,rep1,2239,150,14.926666666666666,14,9776,548091372.107577,548058237.405913,1,gap,4.568,4.515,0.013,0.011,1,671,2400,27.958333333333332,5.416666666666667
gridplanar_path_tree,planar,planar150,path,copt-gpu,on,rep2,2239,150,14.926666666666666,14,9776,548091372.107577,548058237.405913,1,gap,4.556,4.51,0.008,0.009,1,671,2400,27.958333333333332,3.3333333333333335
gridplanar_path_tree,planar,planar150,path,copt-gpu,on,rep3,2239,150,14.926666666666666,14,9776,548091372.107577,548058237.405913,1,gap,4.552,4.505,0.008,0.01,1,671,2400,27.958333333333332,3.3333333333333335
gridplanar_path_tree,planar,planar150,tree,copt-gpu,off,rep1,2239,150,14.926666666666666,49,1503,548087417.196503,548081419.690685,1,gap,11.816,11.727,0.021,0.013,0,0,7950,0.0,2.641509433962264
gridplanar_path_tree,planar,planar150,tree,copt-gpu,off,rep2,2239,150,14.926666666666666,49,1503,548087417.19648,548081419.690684,1,gap,11.965,11.879,0.021,0.012,0,0,7950,0.0,2.641509433962264
gridplanar_path_tree,planar,planar150,tree,copt-gpu,off,rep3,2239,150,14.926666666666666,49,1494,548089587.757501,548043797.643806,1,gap,12.111,12.023,0.02,0.015,0,0,7950,0.0,2.5157232704402515
gridplanar_path_tree,planar,planar150,tree,copt-gpu,on,rep1,2239,150,14.926666666666666,49,1489,548087607.967613,548058591.834101,1,gap,11.947,11.859,0.024,0.012,1,907,7950,11.40880503144654,3.018867924528302
gridplanar_path_tree,planar,planar150,tree,copt-gpu,on,rep2,2239,150,14.926666666666666,47,1507,548091525.104833,548037047.022521,1,gap,11.397,11.314,0.02,0.011,1,905,7650,11.830065359477125,2.6143790849673203
gridplanar_path_tree,planar,planar150,tree,copt-gpu,on,rep3,2239,150,14.926666666666666,49,1504,548087242.509028,548086150.110772,1,gap,12.128,12.035,0.027,0.012,1,908,7950,11.421383647798741,3.3962264150943398
gridplanar_path_tree,planar,planar30,path,copt-gpu,off,rep1,92,29,3.1724137931034484,8,211,44350624.0,44350623.7389,1,gap,1.512,1.509,0.002,0.0,0,0,348,0.0,5.747126436781609
gridplanar_path_tree,planar,planar30,path,copt-gpu,off,rep2,92,29,3.1724137931034484,8,211,44350624.0,44350623.7389,1,gap,1.469,1.466,0.003,0.0,0,0,348,0.0,8.620689655172415
gridplanar_path_tree,planar,planar30,path,copt-gpu,off,rep3,92,29,3.1724137931034484,8,211,44350624.0,44350623.7389,1,gap,1.488,1.483,0.003,0.0,0,0,348,0.0,8.620689655172415
gridplanar_path_tree,planar,planar30,path,copt-gpu,on,rep1,92,29,3.1724137931034484,8,211,44350624.0,44350623.852797,1,gap,1.462,1.459,0.002,0.0,1,270,348,77.58620689655173,5.747126436781609
gridplanar_path_tree,planar,planar30,path,copt-gpu,on,rep2,92,29,3.1724137931034484,8,211,44350624.0,44350623.852797,1,gap,1.458,1.455,0.002,0.0,1,270,348,77.58620689655173,5.747126436781609
gridplanar_path_tree,planar,planar30,path,copt-gpu,on,rep3,92,29,3.1724137931034484,8,211,44350624.0,44350623.852797,1,gap,1.451,1.448,0.002,0.0,1,270,348,77.58620689655173,5.747126436781609
gridplanar_path_tree,planar,planar30,tree,copt-gpu,off,rep1,92,29,3.1724137931034484,10,130,44350800.800132,44347500.255333,1,gap,1.744,1.741,0.002,0.0,0,0,377,0.0,5.305039787798409
gridplanar_path_tree,planar,planar30,tree,copt-gpu,off,rep2,92,29,3.1724137931034484,10,130,44350800.800132,44347500.255333,1,gap,1.748,1.745,0.002,0.0,0,0,377,0.0,5.305039787798409
gridplanar_path_tree,planar,planar30,tree,copt-gpu,off,rep3,92,29,3.1724137931034484,10,130,44350800.800132,44347500.255333,1,gap,1.746,1.742,0.002,0.0,0,0,377,0.0,5.305039787798409
gridplanar_path_tree,planar,planar30,tree,copt-gpu,on,rep1,92,29,3.1724137931034484,10,130,44350800.800132,44347500.37343,1,gap,1.787,1.783,0.003,0.0,1,244,377,64.72148541114058,7.957559681697613
gridplanar_path_tree,planar,planar30,tree,copt-gpu,on,rep2,92,29,3.1724137931034484,10,130,44350800.800132,44347500.37343,1,gap,1.778,1.773,0.003,0.0,1,244,377,64.72148541114058,7.957559681697613
gridplanar_path_tree,planar,planar30,tree,copt-gpu,on,rep3,92,29,3.1724137931034484,10,130,44350800.800132,44347500.37343,1,gap,1.785,1.781,0.002,0.0,1,244,377,64.72148541114058,5.305039787798409
gridplanar_path_tree,planar,planar300,path,copt-gpu,off,rep1,3584,300,11.946666666666667,10,14260,689979980.667243,689967225.265568,1,gap,3.182,3.14,0.018,0.006,0,0,3600,0.0,5.0
gridplanar_path_tree,planar,planar300,path,copt-gpu,off,rep2,3584,300,11.946666666666667,10,14260,689979980.667245,689967225.265568,1,gap,2.972,2.935,0.015,0.006,0,0,3600,0.0,4.166666666666667
gridplanar_path_tree,planar,planar300,path,copt-gpu,off,rep3,3584,300,11.946666666666667,10,14260,689979980.667246,689967225.265568,1,gap,2.973,2.933,0.018,0.005,0,0,3600,0.0,5.0
gridplanar_path_tree,planar,planar300,path,copt-gpu,on,rep1,3584,300,11.946666666666667,10,14253,689979834.00592,689967580.763291,1,gap,3.001,2.961,0.017,0.005,1,1547,3600,42.97222222222222,4.722222222222222
gridplanar_path_tree,planar,planar300,path,copt-gpu,on,rep2,3584,300,11.946666666666667,10,14260,689979980.667249,689967229.082398,1,gap,2.919,2.88,0.017,0.005,1,1547,3600,42.97222222222222,4.722222222222222
gridplanar_path_tree,planar,planar300,path,copt-gpu,on,rep3,3584,300,11.946666666666667,10,14253,689979834.005919,689967580.763291,1,gap,2.978,2.938,0.017,0.006,1,1547,3600,42.97222222222222,4.722222222222222
gridplanar_path_tree,planar,planar300,tree,copt-gpu,off,rep1,3584,300,11.946666666666667,22,2447,689995036.770987,689951388.174829,1,gap,5.021,4.953,0.031,0.008,0,0,7800,0.0,3.9743589743589745
gridplanar_path_tree,planar,planar300,tree,copt-gpu,off,rep2,3584,300,11.946666666666667,22,2447,689995036.771056,689951388.17483,1,gap,5.11,5.042,0.029,0.008,0,0,7800,0.0,3.717948717948718
gridplanar_path_tree,planar,planar300,tree,copt-gpu,off,rep3,3584,300,11.946666666666667,22,2447,689995036.770978,689951388.17483,1,gap,5.206,5.134,0.032,0.008,0,0,7800,0.0,4.102564102564102
gridplanar_path_tree,planar,planar300,tree,copt-gpu,on,rep1,3584,300,11.946666666666667,22,2447,689995036.770973,689951388.18253,1,gap,5.126,5.06,0.027,0.01,1,1812,7800,23.23076923076923,3.4615384615384617
gridplanar_path_tree,planar,planar300,tree,copt-gpu,on,rep2,3584,300,11.946666666666667,22,2447,689995036.771012,689951388.182528,1,gap,5.02,4.957,0.025,0.008,1,1812,7800,23.23076923076923,3.2051282051282053
gridplanar_path_tree,planar,planar300,tree,copt-gpu,on,rep3,3584,300,11.946666666666667,22,2447,689995036.771023,689951388.182528,1,gap,5.09,5.025,0.029,0.007,1,1812,7800,23.23076923076923,3.717948717948718
gridplanar_path_tree,planar,planar50,path,copt-gpu,off,rep1,267,50,5.34,9,772,122199689.000011,122199688.172894,1,gap,1.637,1.631,0.002,0.002,0,0,600,0.0,3.3333333333333335
gridplanar_path_tree,planar,planar50,path,copt-gpu,off,rep2,267,50,5.34,9,772,122199689.000011,122199688.172894,1,gap,1.704,1.697,0.003,0.003,0,0,600,0.0,5.0
gridplanar_path_tree,planar,planar50,path,copt-gpu,off,rep3,267,50,5.34,9,772,122199689.000011,122199688.172894,1,gap,1.69,1.682,0.004,0.003,0,0,600,0.0,6.666666666666667
gridplanar_path_tree,planar,planar50,path,copt-gpu,on,rep1,267,50,5.34,9,772,122199689.000011,122199688.387986,1,gap,1.686,1.681,0.002,0.001,1,381,600,63.5,3.3333333333333335
gridplanar_path_tree,planar,planar50,path,copt-gpu,on,rep2,267,50,5.34,9,772,122199689.000011,122199688.387986,1,gap,1.673,1.667,0.002,0.001,1,381,600,63.5,3.3333333333333335
gridplanar_path_tree,planar,planar50,path,copt-gpu,on,rep3,267,50,5.34,9,772,122199689.000011,122199688.387986,1,gap,1.68,1.675,0.002,0.001,1,381,600,63.5,3.3333333333333335
gridplanar_path_tree,planar,planar50,tree,copt-gpu,off,rep1,267,50,5.34,17,256,122199882.037322,122199109.120486,1,gap,3.095,3.086,0.004,0.002,0,0,1050,0.0,3.8095238095238093
gridplanar_path_tree,planar,planar50,tree,copt-gpu,off,rep2,267,50,5.34,17,256,122199882.037322,122199109.120486,1,gap,3.03,3.021,0.005,0.002,0,0,1050,0.0,4.761904761904762
gridplanar_path_tree,planar,planar50,tree,copt-gpu,off,rep3,267,50,5.34,17,262,122202960.034316,122199441.323319,1,gap,3.125,3.113,0.005,0.003,0,0,1050,0.0,4.761904761904762
gridplanar_path_tree,planar,planar50,tree,copt-gpu,on,rep1,267,50,5.34,17,256,122199882.037322,122199109.326378,1,gap,3.13,3.119,0.005,0.002,1,557,1050,53.04761904761905,4.761904761904762
gridplanar_path_tree,planar,planar50,tree,copt-gpu,on,rep2,267,50,5.34,17,256,122199882.037322,122199109.326378,1,gap,3.04,3.03,0.004,0.002,1,557,1050,53.04761904761905,3.8095238095238093
gridplanar_path_tree,planar,planar50,tree,copt-gpu,on,rep3,267,50,5.34,17,262,122202960.034316,122199441.518812,1,gap,3.025,3.015,0.004,0.002,1,550,1050,52.38095238095238,3.8095238095238093
gridplanar_path_tree,planar,planar500,path,copt-gpu,off,rep1,3525,500,7.05,8,11279,481985162.109204,481947756.306028,1,gap,2.432,2.389,0.032,0.004,0,0,5000,0.0,6.4
gridplanar_path_tree,planar,planar500,path,copt-gpu,off,rep2,3525,500,7.05,8,11279,481985162.109363,481947756.306351,1,gap,2.231,2.191,0.029,0.004,0,0,5000,0.0,5.8
gridplanar_path_tree,planar,planar500,path,copt-gpu,off,rep3,3525,500,7.05,8,11279,481985162.109308,481947756.306238,1,gap,2.22,2.182,0.027,0.004,0,0,5000,0.0,5.4
gridplanar_path_tree,planar,planar500,path,copt-gpu,on,rep1,3525,500,7.05,8,11279,481985162.10927,481947765.902937,1,gap,2.212,2.17,0.031,0.004,1,2620,5000,52.4,6.2
